"","date","mktRF","size","BM"
"2515","19981102","0.7334","-0.6918","-1.4150"
"2516","19981103","-2.0514","0.4051","-0.6643"
"2517","19981104","-2.2963","-0.1485","0.7190"
"2518","19981105","0.7634","-1.4531","-0.9353"
"2519","19981106","-1.0047","-0.3552","0.5359"
"2520","19981107","1.2769","-0.6725","-0.6731"
"2521","19981109","-0.3344","0.2672","0.4509"
"2522","19981110","-2.1074","-0.1947","0.1041"
"2523","19981111","-2.3298","-0.9373","0.2151"
"2524","19981113","2.6159","-1.8941","-0.7138"
"2525","19981116","2.5651","-1.4952","0.6395"
"2526","19981117","1.8600","-1.0815","-1.1156"
"2527","19981118","-0.4585","0.4282","-0.1080"
"2528","19981119","2.8109","-1.3117","-1.2210"
"2529","19981120","1.0892","0.3565","0.1264"
"2530","19981121","-0.2158","0.2033","-0.3143"
"2531","19981123","-0.7485","0.1720","1.0761"
"2532","19981124","1.7264","-1.4854","-1.5176"
"2533","19981125","-2.9786","-0.3610","-0.3398"
"2534","19981126","2.2762","0.1690","1.3443"
"2535","19981127","-0.8273","-0.2794","1.0244"
"2536","19981130","-1.9833","0.2224","0.4700"
"2537","19981201","-1.0696","-0.0421","0.4688"
"2538","19981202","0.7866","-0.2788","1.3924"
"2539","19981203","-0.2353","0.4136","-0.5033"
"2540","19981204","0.8768","-0.5863","-0.6683"
"2541","19981207","1.4201","0.1470","-1.0738"
"2542","19981208","-1.2828","0.4784","-0.1001"
"2543","19981209","-1.3413","0.6519","0.3806"
"2544","19981210","-0.9955","-0.1203","0.4589"
"2545","19981211","-1.5589","0.3775","0.7387"
"2546","19981214","-0.7371","-0.1719","0.2128"
"2547","19981215","0.6936","0.0256","0.3790"
"2548","19981216","-2.4745","1.1429","0.5631"
"2549","19981217","-1.7802","-0.2100","-0.2105"
"2550","19981218","-0.2270","-1.3751","-1.0750"
"2551","19981219","-2.4321","-0.7644","-1.3212"
"2552","19981221","1.2522","-1.1936","0.1559"
"2553","19981222","3.4745","-0.8566","-1.1099"
"2554","19981223","-1.4194","0.4565","-0.2601"
"2555","19981224","-0.0696","-0.4217","0.3864"
"2556","19981228","-3.0562","0.0663","0.0740"
"2557","19981229","-0.0522","-0.6560","-0.6232"
"2558","19981230","-0.2882","-0.1641","-0.3023"
"2559","19981231","-0.6800","-0.1070","0.1922"
"2560","19990105","-4.1385","-0.1759","0.2386"
"2561","19990106","0.7829","-1.5827","-0.1449"
"2562","19990107","3.3043","0.1521","-0.0598"
"2563","19990108","0.2933","0.7961","-0.1096"
"2564","19990111","-0.1964","-0.1222","-0.7281"
"2565","19990112","-0.6803","-0.1358","-1.1719"
"2566","19990113","-0.7291","0.5850","0.3574"
"2567","19990114","-1.2493","0.0548","0.2863"
"2568","19990115","3.4134","-0.6676","-0.0555"
"2569","19990116","0.4016","0.4822","-1.6380"
"2570","19990118","-1.6348","0.2043","0.5589"
"2571","19990119","-0.6081","-0.4235","-0.0779"
"2572","19990120","-0.4959","-0.7745","0.0904"
"2573","19990121","0.3432","-0.4611","-0.2537"
"2574","19990122","-1.6488","0.2076","0.6907"
"2575","19990125","-3.1507","-0.0295","0.3803"
"2576","19990126","1.3746","-1.3462","-1.3711"
"2577","19990127","0.3580","0.5197","0.5137"
"2578","19990128","-1.2520","0.0329","0.3985"
"2579","19990129","-1.3514","0.0030","0.0267"
"2580","19990130","0.2178","0.5245","-0.3229"
"2581","19990201","-2.2799","0.4225","0.9212"
"2582","19990202","-1.9117","-1.1064","1.1880"
"2583","19990203","-0.1128","-2.0625","-2.3309"
"2584","19990204","-4.0244","-0.5781","-1.2753"
"2585","19990205","-0.8169","-1.2048","-3.2071"
"2586","19990206","4.2340","0.0674","0.9763"
"2587","19990208","1.9759","1.8049","1.4813"
"2588","19990209","-1.7094","0.2164","0.4044"
"2589","19990210","1.2111","-0.0086","1.8263"
"2590","19990220","4.7292","-1.0621","-0.0077"
"2591","19990222","3.9069","0.3529","0.8038"
"2592","19990223","-2.1690","-1.1949","-1.3994"
"2593","19990224","0.9397","-0.4718","-0.7659"
"2594","19990225","0.5629","-0.1079","0.9270"
"2595","19990226","0.7269","-0.2286","0.3311"
"2596","19990301","-0.1120","1.0848","0.9944"
"2597","19990302","-0.9365","0.5027","1.0784"
"2598","19990303","1.9210","-1.2597","-0.0321"
"2599","19990304","-0.4153","0.0593","1.3316"
"2600","19990305","-0.0570","0.4965","-0.2628"
"2601","19990306","0.6442","-0.1297","-0.5799"
"2602","19990308","0.1951","-0.5849","-0.4190"
"2603","19990309","0.9407","-0.1460","-0.7425"
"2604","19990310","-0.0587","-0.0587","-0.1561"
"2605","19990311","-0.7553","0.1211","-0.1698"
"2606","19990312","0.3857","-0.4668","-0.6155"
"2607","19990315","2.1655","-0.8509","-1.5140"
"2608","19990316","1.1842","0.4938","-0.5830"
"2609","19990317","1.3368","0.1323","-0.3245"
"2610","19990318","2.0515","-0.3054","0.0507"
"2611","19990319","1.4365","0.9504","1.0870"
"2612","19990320","-0.0001","0.0061","-0.2079"
"2613","19990322","0.6946","-0.3556","-0.0413"
"2614","19990323","-1.4835","1.2150","1.3165"
"2615","19990324","-0.8465","0.1347","0.0872"
"2616","19990325","0.7030","-0.0635","0.2736"
"2617","19990326","1.4058","-0.1418","0.9721"
"2618","19990329","-1.9011","1.0595","0.8616"
"2619","19990330","-0.0653","-0.9747","0.1050"
"2620","19990331","-0.2856","-0.3908","1.1685"
"2621","19990401","2.0965","-1.1190","1.0056"
"2622","19990402","3.0590","-1.1617","0.4973"
"2623","19990403","-0.7331","0.8721","1.0726"
"2624","19990406","-0.2215","0.3940","-0.0699"
"2625","19990407","-0.4117","-0.1431","-1.0281"
"2626","19990408","1.9610","-0.4268","-1.6445"
"2627","19990409","-0.0987","-0.5419","-0.6039"
"2628","19990412","-0.3598","-1.1479","-2.2750"
"2629","19990413","1.1967","-0.0518","-0.4657"
"2630","19990414","0.7643","-0.2036","-0.2993"
"2631","19990415","1.3069","-1.1409","1.3479"
"2632","19990416","-0.5449","-0.1419","1.3947"
"2633","19990417","1.6261","-0.2241","1.0763"
"2634","19990419","0.4954","0.1423","0.5294"
"2635","19990420","-0.0028","0.3551","2.2893"
"2636","19990421","-1.9004","0.8753","-0.6454"
"2637","19990422","0.2972","0.2519","-1.1182"
"2638","19990423","1.5071","0.8149","1.5584"
"2639","19990426","0.1603","0.5584","0.9429"
"2640","19990427","-1.0472","0.1807","-0.3486"
"2641","19990428","-0.7773","0.6004","0.2178"
"2642","19990429","-2.7831","1.0760","0.7578"
"2643","19990430","1.0293","-0.4286","0.2427"
"2644","19990503","0.0106","1.2446","1.5096"
"2645","19990504","2.8553","-0.5718","0.7591"
"2646","19990505","-0.2056","0.5679","0.6093"
"2647","19990506","-0.2789","-0.0547","-2.2229"
"2648","19990507","-1.2579","0.5810","-0.4024"
"2649","19990510","0.1369","-0.1564","-0.1830"
"2650","19990511","-0.1620","-0.4941","0.2480"
"2651","19990512","-0.3367","-0.4713","-1.3230"
"2652","19990513","-0.4496","-0.2822","-1.2164"
"2653","19990514","2.4113","-1.3651","-1.1021"
"2654","19990515","-0.2564","0.2458","-0.5066"
"2655","19990517","0.2746","0.0257","-0.8124"
"2656","19990518","-0.3461","-0.4397","-2.1671"
"2657","19990519","0.3308","-0.4881","-1.7915"
"2658","19990520","0.0305","0.2750","2.1723"
"2659","19990521","-0.0333","-0.0460","-0.8136"
"2660","19990524","-0.3142","-0.2298","-2.6697"
"2661","19990525","-2.3194","-0.4180","-2.0390"
"2662","19990526","0.2241","-0.9404","0.5355"
"2663","19990527","0.7856","0.1523","2.0520"
"2664","19990528","-1.3151","0.5944","-1.5397"
"2665","19990529","0.2300","-0.6273","-1.7517"
"2666","19990531","-1.6400","-0.1674","-1.7951"
"2667","19990601","1.2571","0.4312","1.7991"
"2668","19990602","1.2215","-0.5696","-0.8886"
"2669","19990603","1.2428","-1.2287","0.1833"
"2670","19990604","0.2998","-0.4411","0.0204"
"2671","19990605","0.5913","-0.4166","-1.6034"
"2672","19990607","2.0983","-2.6063","-0.7860"
"2673","19990608","0.9991","-0.9539","-0.3880"
"2674","19990609","0.5866","-1.2347","-1.3519"
"2675","19990610","0.5091","-1.0200","-1.3039"
"2676","19990611","0.0362","-0.2422","2.0832"
"2677","19990614","-0.3231","0.3979","-0.0428"
"2678","19990615","-0.5026","-0.7692","-0.9406"
"2679","19990616","0.9762","-1.5635","-1.4125"
"2680","19990617","2.4753","-2.6291","-2.9970"
"2681","19990621","1.3840","-0.9061","0.2949"
"2682","19990622","2.0867","-1.7534","-1.4391"
"2683","19990623","-1.2971","0.4820","0.4081"
"2684","19990624","1.4162","-0.8062","-1.9962"
"2685","19990625","-3.6759","2.9059","1.1844"
"2686","19990628","0.3166","0.2875","-2.1115"
"2687","19990629","2.8202","-1.6530","-2.2941"
"2688","19990630","-0.6173","0.2421","0.1599"
"2689","19990702","1.2785","-0.9657","-1.4679"
"2690","19990703","-0.1366","1.6476","0.3654"
"2691","19990705","0.3665","2.2365","2.4340"
"2692","19990706","-1.6397","0.1341","-0.9929"
"2693","19990707","0.0897","-0.3806","0.1558"
"2694","19990708","1.4025","-1.1370","-1.9630"
"2695","19990709","-0.4700","0.7724","-1.1591"
"2696","19990712","-1.0825","0.3939","-1.6969"
"2697","19990713","-3.1408","0.7783","1.1720"
"2698","19990714","-3.9572","0.8534","0.9774"
"2699","19990715","0.4196","-0.2813","-0.5734"
"2700","19990716","-6.3750","1.1608","-0.9738"
"2701","19990717","-0.8978","-1.2689","-3.4238"
"2702","19990719","0.2598","-1.8870","-1.6270"
"2703","19990720","5.6312","-0.8359","0.6937"
"2704","19990721","-0.2617","-1.1734","-1.4730"
"2705","19990722","-1.4495","1.0475","0.8690"
"2706","19990723","0.6331","0.8622","2.4649"
"2707","19990726","-1.6187","1.4478","0.1728"
"2708","19990727","-3.0337","0.8173","1.3803"
"2709","19990728","1.5927","-0.5311","-0.2181"
"2710","19990729","-1.7113","-0.2332","-0.4099"
"2711","19990730","0.7254","-0.7609","-0.1455"
"2712","19990731","-1.2620","0.7655","0.8016"
"2713","19990802","-1.8263","0.6845","1.2842"
"2714","19990803","-0.2801","-0.5898","0.2437"
"2715","19990804","-0.9709","0.9530","0.4228"
"2716","19990805","-2.1651","0.6264","-0.5801"
"2717","19990806","-1.9398","-0.3671","-0.8930"
"2718","19990807","3.3380","-2.2876","-1.4983"
"2719","19990809","-0.1308","0.7605","-0.0319"
"2720","19990810","3.5380","-2.4004","-0.9226"
"2721","19990811","-0.5875","0.4800","-0.2505"
"2722","19990812","1.4221","-0.2679","0.2524"
"2723","19990813","4.1113","-1.9322","0.0212"
"2724","19990816","5.0816","-2.7003","-0.3067"
"2725","19990817","0.7146","0.6428","1.5334"
"2726","19990818","-1.1206","2.8618","2.5834"
"2727","19990819","-0.3272","-0.1753","-2.4503"
"2728","19990820","1.9903","-0.4775","0.2555"
"2729","19990821","0.5105","1.7312","3.0492"
"2730","19990823","-0.3809","0.4336","-0.0499"
"2731","19990824","-1.7155","-0.6330","-2.0507"
"2732","19990825","1.8324","-1.5348","-0.9067"
"2733","19990826","-0.3431","0.1382","-0.3453"
"2734","19990827","-0.5258","0.3350","-0.1563"
"2735","19990830","0.2307","-0.2100","0.0487"
"2736","19990831","1.0386","-0.2774","-0.5082"
"2737","19990901","1.4472","-1.9212","-1.0285"
"2738","19990902","-0.6468","0.2717","-0.5848"
"2739","19990903","-1.9070","0.7601","-0.3304"
"2740","19990904","-0.1382","-0.2793","-0.7838"
"2741","19990906","0.7514","-0.8495","-1.3257"
"2742","19990907","-2.2617","1.0833","0.5976"
"2743","19990908","0.3809","-0.7768","-0.5732"
"2744","19990909","0.6460","-0.2873","-0.2462"
"2745","19990910","1.7701","0.1350","2.9705"
"2746","19990913","0.2482","1.3778","1.6038"
"2747","19990914","-1.0446","0.2157","0.9290"
"2748","19990915","-1.4648","0.0703","-0.7486"
"2749","19990916","-0.0757","0.0858","0.6749"
"2750","19990917","-0.7084","0.2760","-0.4887"
"2751","19990918","1.1991","-0.8138","-0.2793"
"2752","19990920","-0.5442","-0.3625","-0.1120"
"2753","19990927","-2.6387","0.4962","1.7415"
"2754","19990928","-2.3236","0.4557","0.5484"
"2755","19990929","0.5354","-0.1191","-1.2284"
"2756","19990930","-0.2456","0.7658","-0.6918"
"2757","19991001","1.3137","0.3191","1.3204"
"2758","19991002","-0.4271","1.4734","2.4010"
"2759","19991004","0.4140","1.3045","2.0090"
"2760","19991005","-1.6825","0.7854","-0.8047"
"2761","19991006","-0.6746","-0.5846","-1.5889"
"2762","19991007","1.3400","-1.7552","-0.9152"
"2763","19991008","-0.7833","0.5867","0.1999"
"2764","19991011","0.6743","-0.9601","-0.7411"
"2765","19991012","2.9455","-1.7829","-0.9160"
"2766","19991013","0.0414","-0.3398","0.6655"
"2767","19991014","0.6025","-0.7049","-0.7413"
"2768","19991015","-0.8426","0.5179","-0.5740"
"2769","19991016","0.1563","-0.6507","0.3178"
"2770","19991018","-1.1013","0.8277","-0.5562"
"2771","19991019","-0.6929","-0.0991","-0.4546"
"2772","19991020","-0.3456","-0.6992","0.4187"
"2773","19991021","-0.1581","0.2131","0.7023"
"2774","19991022","-1.2344","0.5995","0.7702"
"2775","19991025","1.5934","-1.4967","-1.2032"
"2776","19991026","0.2622","-0.7193","-0.1717"
"2777","19991027","0.0109","-1.2718","-1.0991"
"2778","19991028","-0.2758","-0.9819","-1.0423"
"2779","19991029","0.2566","-1.5721","-1.9218"
"2780","19991030","1.8502","-1.3567","-1.0851"
"2781","19991101","-0.5255","0.1502","0.0560"
"2782","19991102","-1.1965","-0.1927","0.4168"
"2783","19991103","-1.8669","0.2333","-0.7913"
"2784","19991104","-1.5299","-1.0271","-0.8779"
"2785","19991105","0.2791","-1.8631","-0.9105"
"2786","19991106","-1.6089","-1.0390","-0.7180"
"2787","19991108","0.3814","-0.4039","1.0200"
"2788","19991109","-0.5340","0.0139","-0.4113"
"2789","19991110","0.5713","-0.3196","0.6235"
"2790","19991111","1.7886","-0.2503","0.5660"
"2791","19991115","0.1148","0.2613","-0.7744"
"2792","19991116","0.7747","-1.0446","-0.5347"
"2793","19991117","0.4675","0.6870","-1.0747"
"2794","19991118","0.9012","-0.3364","-0.5568"
"2795","19991119","0.6606","-0.3227","-0.9789"
"2796","19991120","1.6005","-1.2387","-1.3990"
"2797","19991122","1.9130","-0.0056","1.2499"
"2798","19991123","-0.1068","0.4625","0.9829"
"2799","19991124","-1.5326","-0.0185","-1.2941"
"2800","19991125","-0.2349","-0.7759","-1.3103"
"2801","19991126","-3.9877","0.8524","0.9160"
"2802","19991129","3.1023","-1.8262","1.2949"
"2803","19991130","-1.2415","1.4726","2.8781"
"2804","19991201","0.5523","-0.8759","-0.7353"
"2805","19991202","0.5294","0.2105","0.9392"
"2806","19991203","1.7068","-0.9349","-0.0051"
"2807","19991204","0.5124","-0.1187","-1.5124"
"2808","19991206","-0.8091","-0.1400","1.0715"
"2809","19991207","-0.8739","-0.2531","-0.4332"
"2810","19991208","-0.4045","-0.5421","-0.8268"
"2811","19991209","-0.9043","0.8597","0.0058"
"2812","19991210","-0.0063","0.1471","0.4945"
"2813","19991213","1.9387","-1.5711","-0.7163"
"2814","19991214","-0.3561","-0.2135","-0.0893"
"2815","19991215","0.1720","-0.6185","-0.4401"
"2816","19991216","-1.5515","0.8998","-1.0123"
"2817","19991217","-0.1379","-0.1909","-0.5049"
"2818","19991218","0.9041","-0.6575","-0.0566"
"2819","19991220","-0.2067","-0.3037","0.3253"
"2820","19991221","1.9685","-0.6670","-1.2953"
"2821","19991222","0.6994","0.0036","-1.6377"
"2822","19991223","0.8689","-1.0513","0.0589"
"2823","19991224","1.6621","-0.8373","-0.8715"
"2824","19991227","2.4325","-1.2966","-2.3390"
"2825","19991228","0.2654","-0.4238","1.1499"
"2826","20000104","3.7476","-2.9898","0.2425"
"2827","20000105","1.1128","0.7533","1.4485"
"2828","20000106","0.7496","2.2405","1.5992"
"2829","20000107","-0.8860","2.2046","0.9002"
"2830","20000110","2.9404","-0.1201","-1.6862"
"2831","20000111","-2.1240","1.4510","1.4322"
"2832","20000112","2.3086","-0.9380","-0.4252"
"2833","20000113","-0.3998","0.8332","1.9435"
"2834","20000114","-0.8527","1.3044","-0.5402"
"2835","20000115","1.9065","-0.0140","-1.1774"
"2836","20000117","1.2991","1.4236","2.3576"
"2837","20000118","-0.7164","2.3047","0.6272"
"2838","20000119","-1.0626","1.7267","0.9215"
"2839","20000120","-0.1559","-2.3345","-1.7658"
"2840","20000121","1.3508","-1.9662","-0.3194"
"2841","20000124","1.4548","-0.0076","2.8690"
"2842","20000125","-0.1503","1.8253","0.2272"
"2843","20000126","2.2352","-0.2145","-0.3127"
"2844","20000127","0.5363","1.7618","2.4011"
"2845","20000128","0.6031","-0.5873","0.9595"
"2846","20000129","-0.6382","-0.4814","-0.5121"
"2847","20000131","1.0940","-0.4652","-0.0395"
"2848","20000201","1.1210","-0.5591","2.0027"
"2849","20000209","1.5664","1.0676","1.2076"
"2850","20000210","0.5108","3.4112","2.1017"
"2851","20000211","0.6343","2.3560","-0.9037"
"2852","20000214","-1.5877","3.2767","-0.2352"
"2853","20000215","-0.1214","-1.9036","-2.2375"
"2854","20000216","1.0427","1.7435","1.4264"
"2855","20000217","1.3543","0.1481","2.9808"
"2856","20000218","-1.0552","0.4327","0.6250"
"2857","20000219","0.7016","2.5693","2.9655"
"2858","20000221","-2.4788","2.2335","3.9231"
"2859","20000222","-1.9156","-1.3850","-2.8974"
"2860","20000223","-0.9344","-2.8063","-1.9387"
"2861","20000224","-0.4806","-2.3636","-2.8998"
"2862","20000225","-1.7891","-2.4502","-2.6831"
"2863","20000229","0.1015","-1.8422","-1.2005"
"2864","20000301","2.7166","1.7025","1.7832"
"2865","20000302","-1.5362","1.0491","0.2185"
"2866","20000303","0.2834","-0.4333","0.8268"
"2867","20000304","-0.8466","-0.2062","-1.2001"
"2868","20000306","-1.6713","-0.3457","-1.1907"
"2869","20000307","0.1288","-0.5521","0.7641"
"2870","20000308","0.0566","1.5051","-1.0617"
"2871","20000309","1.9948","-0.1458","-1.2726"
"2872","20000310","-1.7072","-0.7261","-0.6676"
"2873","20000313","-6.5613","0.4999","-0.1307"
"2874","20000314","0.2055","-1.6474","-2.5483"
"2875","20000315","-2.1879","-0.1759","0.4953"
"2876","20000316","0.5429","-1.5996","-0.3628"
"2877","20000317","0.9335","-1.0940","0.4021"
"2878","20000320","-2.6016","0.9491","-0.3631"
"2879","20000321","5.4265","0.5677","0.4003"
"2880","20000322","0.5369","0.9124","0.2652"
"2881","20000323","5.0631","-0.1723","0.5716"
"2882","20000324","-0.6152","0.4959","-1.3537"
"2883","20000327","3.4268","-1.5123","-3.0823"
"2884","20000328","0.5630","0.4403","0.8287"
"2885","20000329","-0.5552","1.2176","-0.0096"
"2886","20000330","1.2335","-1.2927","-1.3239"
"2887","20000331","-0.8643","0.2721","0.6423"
"2888","20000401","1.7860","-0.7496","-1.8380"
"2889","20000405","1.3145","0.1740","-0.0679"
"2890","20000406","-2.1088","2.3123","2.9329"
"2891","20000407","-0.6930","1.2188","-0.7916"
"2892","20000408","-0.2231","0.7396","-2.5673"
"2893","20000410","2.0046","-0.3385","-0.7131"
"2894","20000411","-0.6297","0.8365","0.9473"
"2895","20000412","-1.4531","0.7046","1.8317"
"2896","20000413","-2.4912","0.6821","-0.1141"
"2897","20000414","-2.9466","2.0636","-0.5430"
"2898","20000415","-5.4083","1.1112","-0.5887"
"2899","20000417","1.3532","-0.6557","-0.4682"
"2900","20000418","3.4183","-0.9691","-0.1869"
"2901","20000419","-2.2308","1.5727","0.4621"
"2902","20000420","0.0102","-0.8533","-0.0338"
"2903","20000421","0.1578","0.1275","0.9489"
"2904","20000424","-3.4059","0.2076","0.1539"
"2905","20000425","1.2498","-2.0128","-1.5006"
"2906","20000426","-4.3909","-0.1439","-0.8403"
"2907","20000427","0.0858","-1.7124","-1.6762"
"2908","20000428","3.4931","-0.1552","-1.2877"
"2909","20000429","-0.3937","-0.2445","0.2313"
"2910","20000502","-1.5367","-0.7101","-1.2953"
"2911","20000503","-2.3065","-1.6493","-0.0895"
"2912","20000504","0.0924","-1.2154","2.9010"
"2913","20000505","3.1923","-0.5404","-0.1227"
"2914","20000506","-0.5592","0.5080","0.7151"
"2915","20000508","-0.4456","-0.1008","-0.4091"
"2916","20000509","0.2049","-0.4271","1.4756"
"2917","20000510","-0.9641","0.6688","0.1833"
"2918","20000511","-2.5273","0.2112","1.5347"
"2919","20000512","2.6038","-0.8162","0.6886"
"2920","20000515","-1.3553","0.3998","1.2587"
"2921","20000516","3.1210","-1.3031","-2.5917"
"2922","20000517","4.1166","-1.2598","-0.7983"
"2923","20000518","0.0841","-0.7967","-0.0117"
"2924","20000519","0.3573","-0.4905","0.4690"
"2925","20000520","-3.3797","1.2310","-0.9291"
"2926","20000522","-0.1034","0.8612","0.0417"
"2927","20000523","-1.5103","0.4420","0.4335"
"2928","20000524","-1.9196","0.1354","0.2196"
"2929","20000525","-0.7829","0.2379","-0.2258"
"2930","20000526","1.3800","-1.3396","1.4531"
"2931","20000529","0.3536","0.4699","0.5046"
"2932","20000530","2.0263","-0.5784","-0.8167"
"2933","20000531","1.8911","-1.0896","-1.2077"
